recv_ts_utc,exch_ts_ms,inst_id,side,pos_side,sz,bk_px,raw_json
2026-09-01T00:22:20.658946Z,1788222139281,ZEC-USDT-SWAP,buy,short,206,858.78,"{""bkLoss"":""0"",""bkPx"":""858.78"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""206"",""ts"":""1788222139281""}"
2026-09-01T00:22:20.665054Z,1788222139281,MINIMAX-USDT-SWAP,buy,short,16.2,45.48,"{""bkLoss"":""0"",""bkPx"":""45.48"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""16.2"",""ts"":""1788222139281""}"
2026-09-01T00:22:20.669489Z,1788222139281,NOT-USDT-SWAP,buy,short,18328,0.0004711,"{""bkLoss"":""0"",""bkPx"":""0.0004711"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""18328"",""ts"":""1788222139281""}"
2026-09-01T00:22:20.672734Z,1788222139281,SNXX-USDT-SWAP,buy,short,55.7,13.95,"{""bkLoss"":""0"",""bkPx"":""13.95"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""55.7"",""ts"":""1788222139281""}"
2026-09-01T00:22:20.677265Z,1788222139281,USELESS-USDT-SWAP,buy,short,637,0.09204,"{""bkLoss"":""0"",""bkPx"":""0.09204"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""637"",""ts"":""1788222139281""}"
2026-09-01T00:22:22.523313Z,1788222141218,PUMP-USDT-SWAP,sell,long,4,0.004614,"{""bkLoss"":""0"",""bkPx"":""0.004614"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4"",""ts"":""1788222141218""}"
2026-09-01T00:22:45.311013Z,1788222163680,ENA-USDT-SWAP,buy,short,152,0.1528,"{""bkLoss"":""0"",""bkPx"":""0.1528"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""152"",""ts"":""1788222163680""}"
2026-09-01T00:23:39.981006Z,1788222219231,ZKP-USDT-SWAP,sell,long,78,0.04503,"{""bkLoss"":""0"",""bkPx"":""0.04503"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""78"",""ts"":""1788222219231""}"
2026-09-01T00:23:46.697389Z,1788222225261,ZKP-USDT-SWAP,sell,long,1,0.04476,"{""bkLoss"":""0"",""bkPx"":""0.04476"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1"",""ts"":""1788222225261""}"
2026-09-01T00:23:46.791698Z,1788222226114,ZKP-USDT-SWAP,sell,long,3640,0.04464,"{""bkLoss"":""0"",""bkPx"":""0.04464"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3640"",""ts"":""1788222226114""}"
2026-09-01T00:24:12.813284Z,1788222251451,SKHYNIX-USDT-SWAP,buy,short,1.398,1223.68,"{""bkLoss"":""0"",""bkPx"":""1223.68"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1.398"",""ts"":""1788222251451""}"
2026-09-01T00:24:41.555382Z,1788222280542,WLD-USDT-SWAP,buy,short,1552,0.3709,"{""bkLoss"":""0"",""bkPx"":""0.3709"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1552"",""ts"":""1788222280542""}"
2026-09-01T00:25:03.102115Z,1788222301401,ARX-USDT-SWAP,sell,long,300,0.1277,"{""bkLoss"":""0"",""bkPx"":""0.1277"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""300"",""ts"":""1788222301401""}"
2026-09-01T00:25:06.752596Z,1788222305634,ENSO-USDT-SWAP,sell,long,48,0.8864,"{""bkLoss"":""0"",""bkPx"":""0.8864"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""48"",""ts"":""1788222305634""}"
2026-09-01T00:25:07.504072Z,1788222306120,SKHYNIX-USDT-SWAP,buy,short,0.08,1228.29,"{""bkLoss"":""0"",""bkPx"":""1228.29"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.08"",""ts"":""1788222306120""}"
2026-09-01T00:26:32.445504Z,1788222391351,SKHYNIX-USDT-SWAP,buy,short,0.209,1229.8,"{""bkLoss"":""0"",""bkPx"":""1229.8"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.209"",""ts"":""1788222391351""}"
2026-09-01T00:27:03.587525Z,1788222422596,XAG-USDT-SWAP,buy,short,159,66.91,"{""bkLoss"":""0"",""bkPx"":""66.91"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""159"",""ts"":""1788222422596""}"
2026-09-01T00:27:36.973729Z,1788222456166,OP-USDT-SWAP,sell,long,1400,0.09473,"{""bkLoss"":""0"",""bkPx"":""0.09473"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1400"",""ts"":""1788222456166""}"
2026-09-01T00:27:45.662837Z,1788222464587,BTC-USDT-SWAP,buy,short,0.03,78855.7,"{""bkLoss"":""0"",""bkPx"":""78855.7"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.03"",""ts"":""1788222464587""}"
2026-09-01T00:28:09.001477Z,1788222487829,CVX-USDT-SWAP,buy,short,9,2.3,"{""bkLoss"":""0"",""bkPx"":""2.3"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""9"",""ts"":""1788222487829""}"
2026-09-01T00:28:36.418469Z,1788222515049,XRP-USDT-SWAP,buy,short,20.26,1.3878,"{""bkLoss"":""0"",""bkPx"":""1.3878"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""20.26"",""ts"":""1788222515049""}"
2026-09-01T00:29:45.791427Z,1788222584972,0G-USDT-SWAP,buy,short,254,0.2349,"{""bkLoss"":""0"",""bkPx"":""0.2349"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""254"",""ts"":""1788222584972""}"
2026-09-01T00:29:46.336661Z,1788222585310,0G-USDT-SWAP,buy,short,239,0.2352,"{""bkLoss"":""0"",""bkPx"":""0.2352"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""239"",""ts"":""1788222585310""}"
2026-09-01T00:29:47.991114Z,1788222586735,0G-USDT-SWAP,buy,short,2132,0.2353,"{""bkLoss"":""0"",""bkPx"":""0.2353"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""2132"",""ts"":""1788222586735""}"
2026-09-01T00:30:13.188851Z,1788222612153,ANIME-USDT-SWAP,sell,long,19,0.002779,"{""bkLoss"":""0"",""bkPx"":""0.002779"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""19"",""ts"":""1788222612153""}"
2026-09-01T00:30:24.872955Z,1788222624062,XAU-USDT-SWAP,buy,short,990,4465.7,"{""bkLoss"":""0"",""bkPx"":""4465.7"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""990"",""ts"":""1788222624062""}"
2026-09-01T00:30:29.199736Z,1788222627967,0G-USDT-SWAP,buy,short,199,0.236,"{""bkLoss"":""0"",""bkPx"":""0.236"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""199"",""ts"":""1788222627967""}"
2026-09-01T00:30:29.314561Z,1788222628306,USELESS-USDT-SWAP,buy,short,573,0.09172,"{""bkLoss"":""0"",""bkPx"":""0.09172"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""573"",""ts"":""1788222628306""}"
2026-09-01T00:30:29.316265Z,1788222628384,0G-USDT-SWAP,buy,short,4695,0.2363,"{""bkLoss"":""0"",""bkPx"":""0.2363"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""4695"",""ts"":""1788222628384""}"
2026-09-01T00:30:29.320953Z,1788222628306,ZORA-USDT-SWAP,buy,short,3442,0.008676,"{""bkLoss"":""0"",""bkPx"":""0.008676"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""3442"",""ts"":""1788222628306""}"
2026-09-01T00:30:29.329716Z,1788222628306,WLD-USDT-SWAP,buy,short,8669,0.37,"{""bkLoss"":""0"",""bkPx"":""0.37"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""8669"",""ts"":""1788222628306""}"
2026-09-01T00:30:30.135316Z,1788222629062,0G-USDT-SWAP,buy,short,49,0.2365,"{""bkLoss"":""0"",""bkPx"":""0.2365"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""49"",""ts"":""1788222629062""}"
2026-09-01T00:30:49.788206Z,1788222648949,SNDK-USDT-SWAP,buy,short,0.08,1552.29,"{""bkLoss"":""0"",""bkPx"":""1552.29"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.08"",""ts"":""1788222648949""}"
2026-09-01T00:30:53.112391Z,1788222651051,SNDK-USDT-SWAP,buy,short,0.011,1552.5,"{""bkLoss"":""0"",""bkPx"":""1552.5"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.011"",""ts"":""1788222651051""}"
2026-09-01T00:31:02.956540Z,1788222661460,TRIA-USDT-SWAP,buy,short,443,0.004941,"{""bkLoss"":""0"",""bkPx"":""0.004941"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""443"",""ts"":""1788222661460""}"
2026-09-01T00:31:15.857855Z,1788222674637,SNDK-USDT-SWAP,buy,short,1.295,1553.29,"{""bkLoss"":""0"",""bkPx"":""1553.29"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1.295"",""ts"":""1788222674637""}"
2026-09-01T00:31:24.966768Z,1788222683757,NOT-USDT-SWAP,sell,long,2832,0.0004671,"{""bkLoss"":""0"",""bkPx"":""0.0004671"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2832"",""ts"":""1788222683757""}"
2026-09-01T00:31:32.124766Z,1788222690793,APR-USDT-SWAP,sell,long,193,0.1906,"{""bkLoss"":""0"",""bkPx"":""0.1906"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""193"",""ts"":""1788222690793""}"
2026-09-01T00:31:32.128786Z,1788222690793,BEAT-USDT-SWAP,sell,long,143.2,0.1239,"{""bkLoss"":""0"",""bkPx"":""0.1239"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""143.2"",""ts"":""1788222690793""}"
2026-09-01T00:31:32.135455Z,1788222690793,ETH-USDT-SWAP,buy,short,2.34,2472.85,"{""bkLoss"":""0"",""bkPx"":""2472.85"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""2.34"",""ts"":""1788222690793""}"
2026-09-01T00:31:32.140592Z,1788222690793,GRVT-USDT-SWAP,sell,long,70,0.16121,"{""bkLoss"":""0"",""bkPx"":""0.16121"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""70"",""ts"":""1788222690793""}"
2026-09-01T00:31:33.815585Z,1788222692200,NOT-USDT-SWAP,sell,long,32776,0.0004664,"{""bkLoss"":""0"",""bkPx"":""0.0004664"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""32776"",""ts"":""1788222692200""}"
2026-09-01T00:31:38.873669Z,1788222697365,DOS-USDT-SWAP,buy,short,312,0.2749,"{""bkLoss"":""0"",""bkPx"":""0.2749"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""312"",""ts"":""1788222697365""}"
2026-09-01T00:31:39.493003Z,1788222698489,DOS-USDT-SWAP,buy,short,207,0.2753,"{""bkLoss"":""0"",""bkPx"":""0.2753"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""207"",""ts"":""1788222698489""}"
2026-09-01T00:32:26.821413Z,1788222745690,H-USDT-SWAP,sell,long,1.7,0.0718,"{""bkLoss"":""0"",""bkPx"":""0.0718"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1.7"",""ts"":""1788222745690""}"
2026-09-01T00:33:02.478385Z,1788222779481,NOT-USDT-SWAP,sell,long,1312,0.0004655,"{""bkLoss"":""0"",""bkPx"":""0.0004655"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1312"",""ts"":""1788222779481""}"
2026-09-01T00:34:29.791248Z,1788222869077,AEON-USDT-SWAP,sell,long,1,0.061,"{""bkLoss"":""0"",""bkPx"":""0.061"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1"",""ts"":""1788222869077""}"
2026-09-01T00:34:36.640469Z,1788222875294,AEON-USDT-SWAP,sell,long,631,0.06089,"{""bkLoss"":""0"",""bkPx"":""0.06089"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""631"",""ts"":""1788222875294""}"
2026-09-01T00:35:01.520688Z,1788222900616,TRUMP-USDT-SWAP,buy,short,4117,2.434,"{""bkLoss"":""0"",""bkPx"":""2.434"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""4117"",""ts"":""1788222900616""}"
2026-09-01T00:36:52.389684Z,1788223011667,ARB-USDT-SWAP,buy,short,1.4,0.11213,"{""bkLoss"":""0"",""bkPx"":""0.11213"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1.4"",""ts"":""1788223011667""}"
2026-09-01T00:36:54.262023Z,1788223013393,ARB-USDT-SWAP,buy,short,63.4,0.1122,"{""bkLoss"":""0"",""bkPx"":""0.1122"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""63.4"",""ts"":""1788223013393""}"
2026-09-01T00:36:54.887669Z,1788223013293,ZEC-USDT-SWAP,buy,short,1,857.27,"{""bkLoss"":""0"",""bkPx"":""857.27"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1"",""ts"":""1788223013293""}"
2026-09-01T00:36:58.267963Z,1788223017137,ARB-USDT-SWAP,buy,short,830.1,0.11227,"{""bkLoss"":""0"",""bkPx"":""0.11227"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""830.1"",""ts"":""1788223017137""}"
2026-09-01T00:37:01.919322Z,1788223020722,ARB-USDT-SWAP,buy,short,26.3,0.11232,"{""bkLoss"":""0"",""bkPx"":""0.11232"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""26.3"",""ts"":""1788223020722""}"
2026-09-01T00:37:04.059813Z,1788223023115,ARB-USDT-SWAP,buy,short,898.5,0.11234,"{""bkLoss"":""0"",""bkPx"":""0.11234"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""898.5"",""ts"":""1788223023115""}"
2026-09-01T00:37:05.066400Z,1788223023830,GMT-USDT-SWAP,buy,short,206,0.007358,"{""bkLoss"":""0"",""bkPx"":""0.007358"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""206"",""ts"":""1788223023830""}"
2026-09-01T00:37:05.810985Z,1788223024923,ARB-USDT-SWAP,buy,short,10.5,0.11248,"{""bkLoss"":""0"",""bkPx"":""0.11248"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""10.5"",""ts"":""1788223024923""}"
2026-09-01T00:37:07.107694Z,1788223026054,ARB-USDT-SWAP,buy,short,57.9,0.11251,"{""bkLoss"":""0"",""bkPx"":""0.11251"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""57.9"",""ts"":""1788223026054""}"
2026-09-01T00:37:22.356118Z,1788223041319,ARB-USDT-SWAP,buy,short,7060.8,0.113,"{""bkLoss"":""0"",""bkPx"":""0.113"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""7060.8"",""ts"":""1788223041319""}"
2026-09-01T00:37:22.417332Z,1788223041389,TRUMP-USDT-SWAP,buy,short,301,2.437,"{""bkLoss"":""0"",""bkPx"":""2.437"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""301"",""ts"":""1788223041389""}"
2026-09-01T00:37:23.802818Z,1788223042855,ARB-USDT-SWAP,buy,short,17.5,0.11303,"{""bkLoss"":""0"",""bkPx"":""0.11303"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""17.5"",""ts"":""1788223042855""}"
2026-09-01T00:37:26.651749Z,1788223045839,ARB-USDT-SWAP,buy,short,0.1,0.11329,"{""bkLoss"":""0"",""bkPx"":""0.11329"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.1"",""ts"":""1788223045839""}"
2026-09-01T00:37:32.839057Z,1788223051511,TRUMP-USDT-SWAP,buy,short,3618,2.438,"{""bkLoss"":""0"",""bkPx"":""2.438"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""3618"",""ts"":""1788223051511""}"
2026-09-01T00:37:34.354228Z,1788223053610,ARB-USDT-SWAP,buy,short,1782.2,0.11437,"{""bkLoss"":""0"",""bkPx"":""0.11437"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1782.2"",""ts"":""1788223053610""}"
2026-09-01T00:37:34.650404Z,1788223054091,ARB-USDT-SWAP,buy,short,46.2,0.11464,"{""bkLoss"":""0"",""bkPx"":""0.11464"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""46.2"",""ts"":""1788223054091""}"
2026-09-01T00:37:34.958507Z,1788223053702,USELESS-USDT-SWAP,buy,short,460,0.09259,"{""bkLoss"":""0"",""bkPx"":""0.09259"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""460"",""ts"":""1788223053702""}"
2026-09-01T00:37:35.147347Z,1788223053628,HYPE-USDT-SWAP,sell,long,6000,84.355,"{""bkLoss"":""0"",""bkPx"":""84.355"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""6000"",""ts"":""1788223053628""}"
2026-09-01T00:37:35.313467Z,1788223053595,0G-USDT-SWAP,buy,short,1996,0.2331,"{""bkLoss"":""0"",""bkPx"":""0.2331"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1996"",""ts"":""1788223053595""}"
2026-09-01T00:37:35.317363Z,1788223053596,NOT-USDT-SWAP,buy,short,9878,0.0004655,"{""bkLoss"":""0"",""bkPx"":""0.0004655"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""9878"",""ts"":""1788223053596""}"
2026-09-01T00:37:37.735012Z,1788223056793,ARB-USDT-SWAP,buy,short,6777.2,0.11501,"{""bkLoss"":""0"",""bkPx"":""0.11501"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""6777.2"",""ts"":""1788223056793""}"
2026-09-01T00:37:38.014664Z,1788223057111,ARB-USDT-SWAP,buy,short,2209.9,0.11508,"{""bkLoss"":""0"",""bkPx"":""0.11508"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""2209.9"",""ts"":""1788223057111""}"
2026-09-01T00:37:39.074273Z,1788223057423,USELESS-USDT-SWAP,buy,short,185,0.09257,"{""bkLoss"":""0"",""bkPx"":""0.09257"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""185"",""ts"":""1788223057423""}"
2026-09-01T00:37:39.082285Z,1788223057423,0G-USDT-SWAP,sell,long,185,0.233,"{""bkLoss"":""0"",""bkPx"":""0.233"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""185"",""ts"":""1788223057423""}"
2026-09-01T00:37:40.379957Z,1788223059431,BZ-USDT-SWAP,buy,short,632,91.06,"{""bkLoss"":""0"",""bkPx"":""91.06"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""632"",""ts"":""1788223059431""}"
2026-09-01T00:38:06.095391Z,1788223085112,ARB-USDT-SWAP,buy,short,95.3,0.1155,"{""bkLoss"":""0"",""bkPx"":""0.1155"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""95.3"",""ts"":""1788223085112""}"
2026-09-01T00:38:06.442579Z,1788223084902,ARB-USDT-SWAP,buy,short,3425.6,0.11546,"{""bkLoss"":""0"",""bkPx"":""0.11546"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""3425.6"",""ts"":""1788223084902""}"
2026-09-01T00:38:09.995709Z,1788223089052,ARB-USDT-SWAP,buy,short,4363.8,0.11568,"{""bkLoss"":""0"",""bkPx"":""0.11568"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""4363.8"",""ts"":""1788223089052""}"
2026-09-01T00:38:10.075720Z,1788223088767,ARB-USDT-SWAP,buy,short,75.7,0.11564,"{""bkLoss"":""0"",""bkPx"":""0.11564"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""75.7"",""ts"":""1788223088767""}"
2026-09-01T00:38:11.394658Z,1788223090319,ARB-USDT-SWAP,buy,short,51,0.11574,"{""bkLoss"":""0"",""bkPx"":""0.11574"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""51"",""ts"":""1788223090319""}"
2026-09-01T00:38:20.665709Z,1788223099722,ARB-USDT-SWAP,buy,short,560.5,0.11575,"{""bkLoss"":""0"",""bkPx"":""0.11575"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""560.5"",""ts"":""1788223099722""}"
2026-09-01T00:38:21.005347Z,1788223100053,ARB-USDT-SWAP,buy,short,2797,0.11588,"{""bkLoss"":""0"",""bkPx"":""0.11588"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""2797"",""ts"":""1788223100053""}"
2026-09-01T00:38:22.170016Z,1788223101431,ARB-USDT-SWAP,buy,short,270,0.11596,"{""bkLoss"":""0"",""bkPx"":""0.11596"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""270"",""ts"":""1788223101431""}"
2026-09-01T00:38:24.148140Z,1788223103379,ARB-USDT-SWAP,buy,short,73.8,0.11602,"{""bkLoss"":""0"",""bkPx"":""0.11602"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""73.8"",""ts"":""1788223103379""}"
2026-09-01T00:38:25.332516Z,1788223103821,OP-USDT-SWAP,buy,short,22749,0.09631,"{""bkLoss"":""0"",""bkPx"":""0.09631"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""22749"",""ts"":""1788223103821""}"
2026-09-01T00:38:29.421507Z,1788223108217,OP-USDT-SWAP,buy,short,2666,0.0966,"{""bkLoss"":""0"",""bkPx"":""0.0966"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""2666"",""ts"":""1788223108217""}"
2026-09-01T00:38:57.398770Z,1788223136140,OP-USDT-SWAP,buy,short,20000,0.09668,"{""bkLoss"":""0"",""bkPx"":""0.09668"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""20000"",""ts"":""1788223136140""}"
2026-09-01T00:39:25.271772Z,1788223164234,OP-USDT-SWAP,buy,short,33382,0.09692,"{""bkLoss"":""0"",""bkPx"":""0.09692"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""33382"",""ts"":""1788223164234""}"
2026-09-01T00:40:24.283295Z,1788223223242,UNI-USDT-SWAP,sell,long,5800,5.253,"{""bkLoss"":""0"",""bkPx"":""5.253"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""5800"",""ts"":""1788223223242""}"
2026-09-01T00:41:02.764019Z,1788223261315,AUCTION-USDT-SWAP,sell,long,132,3.399,"{""bkLoss"":""0"",""bkPx"":""3.399"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""132"",""ts"":""1788223261315""}"
2026-09-01T00:41:13.499944Z,1788223272400,ARB-USDT-SWAP,buy,short,248.9,0.11611,"{""bkLoss"":""0"",""bkPx"":""0.11611"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""248.9"",""ts"":""1788223272400""}"
2026-09-01T00:41:15.637063Z,1788223274640,ARB-USDT-SWAP,buy,short,226.2,0.11648,"{""bkLoss"":""0"",""bkPx"":""0.11648"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""226.2"",""ts"":""1788223274640""}"
2026-09-01T00:41:15.694959Z,1788223274817,TRUMP-USDT-SWAP,buy,short,1892,2.441,"{""bkLoss"":""0"",""bkPx"":""2.441"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1892"",""ts"":""1788223274817""}"
2026-09-01T00:41:16.316203Z,1788223274887,0G-USDT-SWAP,buy,short,106,0.2294,"{""bkLoss"":""0"",""bkPx"":""0.2294"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""106"",""ts"":""1788223274887""}"
2026-09-01T00:41:18.748392Z,1788223277557,TRUMP-USDT-SWAP,buy,short,14871,2.443,"{""bkLoss"":""0"",""bkPx"":""2.443"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""14871"",""ts"":""1788223277557""}"
2026-09-01T00:41:20.326172Z,1788223279253,TRUMP-USDT-SWAP,buy,short,18781,2.445,"{""bkLoss"":""0"",""bkPx"":""2.445"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""18781"",""ts"":""1788223279253""}"
2026-09-01T00:42:38.617521Z,1788223357526,SKHYNIX-USDT-SWAP,buy,short,0.376,1235.22,"{""bkLoss"":""0"",""bkPx"":""1235.22"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.376"",""ts"":""1788223357526""}"
2026-09-01T00:44:15.355875Z,1788223454452,ZORA-USDT-SWAP,sell,long,1,0.008446,"{""bkLoss"":""0"",""bkPx"":""0.008446"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1"",""ts"":""1788223454452""}"
2026-09-01T00:44:17.188362Z,1788223456157,ZORA-USDT-SWAP,sell,long,7182,0.008421,"{""bkLoss"":""0"",""bkPx"":""0.008421"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""7182"",""ts"":""1788223456157""}"
2026-09-01T00:44:19.456058Z,1788223458422,ZORA-USDT-SWAP,sell,long,3303,0.008416,"{""bkLoss"":""0"",""bkPx"":""0.008416"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3303"",""ts"":""1788223458422""}"
2026-09-01T00:44:20.768102Z,1788223459074,ZORA-USDT-SWAP,sell,long,11199,0.008393,"{""bkLoss"":""0"",""bkPx"":""0.008393"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""11199"",""ts"":""1788223459074""}"
2026-09-01T00:44:21.500574Z,1788223460482,ZORA-USDT-SWAP,sell,long,1191,0.008376,"{""bkLoss"":""0"",""bkPx"":""0.008376"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1191"",""ts"":""1788223460482""}"
2026-09-01T00:44:50.020714Z,1788223488698,OP-USDT-SWAP,sell,long,4008,0.096,"{""bkLoss"":""0"",""bkPx"":""0.096"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4008"",""ts"":""1788223488698""}"
2026-09-01T00:45:08.190954Z,1788223507223,0G-USDT-SWAP,buy,short,1260,0.2358,"{""bkLoss"":""0"",""bkPx"":""0.2358"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1260"",""ts"":""1788223507223""}"
2026-09-01T00:45:17.273668Z,1788223515966,0G-USDT-SWAP,buy,short,34,0.2369,"{""bkLoss"":""0"",""bkPx"":""0.2369"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""34"",""ts"":""1788223515966""}"
2026-09-01T00:45:17.573948Z,1788223516393,0G-USDT-SWAP,buy,short,151,0.237,"{""bkLoss"":""0"",""bkPx"":""0.237"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""151"",""ts"":""1788223516393""}"
2026-09-01T00:45:18.358195Z,1788223517658,0G-USDT-SWAP,buy,short,20000,0.2374,"{""bkLoss"":""0"",""bkPx"":""0.2374"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""20000"",""ts"":""1788223517658""}"
